,id,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_val,mo_sold,yr_sold,saleprice,bldg_age,remodel_age,garage_age,ms_zoning_isRL,street_isPave,alley_is0,lot_shape_isReg,land_contour_isLvl,utilities_isAllPub,lot_config_isInside,land_slope_isGtl,condition_1_isNorm,condition_2_isNorm,bldg_type_is1Fam,roof_style_isGable,roof_matl_isCompShg,mas_vnr_type_isNone,bsmt_exposure_isNo,heating_isGasA,central_air_isY,electrical_isSBrkr,functional_isTyp,paved_drive_isY,fence_is0,misc_feature_is0,sale_type_isWD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_finish_Fin,garage_finish_RFn,garage_finish_Unf
305,2140,20,75.0,9675,5,6,0.0,3,3,3,3,4,330.0,3,432.0,102.0,864.0,3,879,0,0,879,0.0,0.0,1,0,3,1,3,5,0,0,2.0,440.0,3,3,0,80,0,0,0,0,0,0,9,2007,120000,32,32,32.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
306,553,20,60.0,8400,4,4,0.0,2,2,3,2,1,0.0,1,0.0,721.0,721.0,4,841,0,0,841,0.0,0.0,1,0,2,1,3,4,0,0,1.0,294.0,3,3,250,0,24,0,0,0,0,0,9,2009,82000,59,59,59.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
307,2594,50,50.0,7500,6,6,0.0,3,3,3,3,1,0.0,1,0.0,784.0,784.0,5,900,412,0,1312,0.0,0.0,1,1,3,1,3,6,0,0,2.0,649.0,3,3,0,28,0,0,0,0,0,0,10,2006,127000,59,56,53.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
308,1314,75,60.0,9600,6,5,0.0,3,3,4,3,3,319.0,1,0.0,416.0,735.0,2,1134,924,0,2058,0.0,0.0,1,1,3,1,3,8,1,4,2.0,396.0,2,2,0,0,259,0,0,0,0,0,4,2008,129500,91,58,58.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
309,366,120,51.0,5814,8,5,0.0,4,3,4,3,6,1036.0,1,0.0,184.0,1220.0,4,1360,0,0,1360,1.0,0.0,1,0,1,1,4,4,1,5,2.0,565.0,3,3,63,0,0,0,0,0,0,0,8,2009,187500,25,25,25.0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
310,1462,20,87.0,14860,8,5,240.0,4,3,5,3,6,1538.0,1,0.0,240.0,1778.0,5,1786,0,0,1786,1.0,0.0,2,0,3,1,4,6,1,4,3.0,715.0,3,3,182,35,0,0,0,0,0,0,6,2008,300000,6,5,6.0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
311,2541,60,84.0,14803,6,5,252.0,3,3,3,3,3,416.0,1,0.0,409.0,825.0,4,1097,896,0,1993,0.0,0.0,2,1,4,1,3,8,1,4,2.0,495.0,3,3,0,66,0,0,0,0,0,0,6,2006,190000,35,35,35.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
312,2088,50,50.0,7550,4,5,0.0,2,2,3,2,1,0.0,1,0.0,951.0,951.0,2,986,376,0,1362,0.0,0.0,2,0,4,1,3,7,0,0,1.0,280.0,2,3,0,0,0,0,0,0,0,0,3,2007,96000,87,57,87.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
313,527,60,65.0,8125,7,5,100.0,4,3,4,3,6,812.0,1,0.0,280.0,1092.0,5,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,0,0,2.0,438.0,3,3,0,168,0,0,0,0,0,0,10,2009,241000,3,2,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
314,1824,20,40.0,13673,5,5,0.0,3,4,3,3,1,0.0,1,0.0,1140.0,1140.0,3,1696,0,0,1696,0.0,0.0,1,1,3,1,3,8,1,3,1.0,349.0,3,3,0,30,0,0,0,0,0,0,3,2007,143900,45,45,45.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
315,2918,160,21.0,1533,4,5,0.0,3,3,3,3,3,408.0,1,0.0,138.0,546.0,3,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0,1.0,286.0,3,3,0,0,0,0,0,0,0,0,12,2006,87550,36,36,36.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
316,49,120,61.0,7658,9,5,412.0,5,3,5,3,6,456.0,1,0.0,1296.0,1752.0,5,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,1,4,2.0,576.0,3,3,196,82,0,0,0,0,0,0,2,2010,319900,5,5,5.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
317,2332,60,63.0,12292,9,5,184.0,4,3,5,4,6,205.0,1,0.0,889.0,1094.0,5,1102,1371,0,2473,0.0,0.0,2,1,4,1,4,11,1,4,3.0,675.0,3,3,246,39,0,0,0,0,0,0,7,2006,356383,0,0,0.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
318,826,20,122.0,11923,9,5,0.0,4,3,5,3,1,0.0,1,0.0,1800.0,1800.0,5,1800,0,0,1800,0.0,0.0,2,0,2,1,5,7,0,0,2.0,702.0,3,3,288,136,0,0,0,0,0,0,5,2009,239000,2,2,2.0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
319,1108,60,91.0,10010,7,5,320.0,4,3,4,3,4,228.0,6,852.0,0.0,1080.0,5,1108,1089,0,2197,1.0,0.0,2,1,4,1,4,9,1,4,3.0,783.0,3,3,385,99,0,0,0,0,0,0,7,2008,287500,15,14,15.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
320,2041,50,68.0,12358,5,6,0.0,3,3,3,3,3,360.0,1,0.0,360.0,720.0,3,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,0,0,2.0,660.0,3,3,237,0,0,0,0,0,0,0,5,2007,128500,66,57,16.0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
321,57,60,63.0,8577,7,5,0.0,4,3,4,3,1,0.0,1,0.0,847.0,847.0,5,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,1,4,2.0,433.0,3,3,144,48,0,0,0,0,0,0,4,2010,185088,6,6,6.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
322,520,20,72.0,8640,7,5,0.0,4,3,4,3,1,0.0,1,0.0,1402.0,1402.0,5,1402,0,0,1402,0.0,0.0,2,0,3,1,4,7,0,0,2.0,625.0,3,3,205,126,0,0,0,0,0,0,5,2009,229800,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
323,2305,20,62.0,10447,5,6,0.0,3,3,3,3,5,516.0,1,0.0,348.0,864.0,3,887,0,0,887,0.0,1.0,1,0,3,1,3,5,0,0,1.0,288.0,3,3,140,0,0,0,0,0,0,0,12,2007,124500,23,23,23.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
324,2533,20,80.0,9600,5,5,0.0,3,3,3,3,5,758.0,1,0.0,293.0,1051.0,4,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,0,0,2.0,504.0,3,3,0,0,0,0,0,0,0,0,7,2006,142000,38,38,38.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
325,2852,70,69.0,4899,6,8,0.0,3,3,3,3,4,305.0,1,0.0,450.0,755.0,5,755,755,0,1510,0.0,0.0,1,0,3,1,3,6,0,0,1.0,216.0,3,3,0,0,164,0,0,0,0,0,6,2006,149000,86,56,86.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
326,1198,90,87.0,9246,5,5,564.0,3,3,3,3,1,0.0,1,0.0,1656.0,1656.0,3,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,0,0,2.0,506.0,3,3,0,211,0,0,0,0,0,0,11,2008,135000,35,35,35.0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
327,1681,120,51.0,4928,6,5,0.0,3,3,4,3,5,120.0,1,0.0,958.0,1078.0,3,958,0,0,958,0.0,0.0,2,0,2,1,3,5,1,3,2.0,440.0,3,3,0,205,0,0,0,0,0,0,2,2007,128000,31,31,30.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
328,1773,20,97.0,12692,8,5,0.0,4,3,4,3,6,1231.0,1,0.0,1969.0,3200.0,5,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,1,4,2.0,546.0,3,3,264,75,291,0,0,0,0,0,5,2007,430000,15,14,15.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
329,1825,20,84.0,7476,5,7,0.0,3,3,3,3,3,812.0,1,0.0,228.0,1040.0,3,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,0,0,2.0,686.0,3,3,188,0,0,0,0,0,0,0,6,2007,145000,39,39,16.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
330,2208,50,53.0,5362,5,6,0.0,3,3,3,3,1,0.0,1,0.0,661.0,661.0,5,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,1,4,2.0,552.0,3,3,242,0,81,0,0,0,0,0,11,2007,139000,97,4,22.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
331,1646,80,78.0,12090,6,7,74.0,3,3,4,3,1,0.0,1,0.0,585.0,585.0,5,1140,728,0,1868,0.0,0.0,3,1,3,1,3,7,1,3,2.0,477.0,3,3,268,112,0,0,147,0,0,0,1,2007,178000,23,4,23.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
332,1060,60,96.0,12539,10,5,468.0,5,3,5,3,6,1082.0,1,0.0,538.0,1620.0,5,1632,1158,0,2790,1.0,0.0,2,1,4,1,5,10,1,5,4.0,1150.0,3,3,30,200,0,0,192,0,0,0,6,2008,460000,3,2,3.0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
333,748,75,84.0,11888,6,6,0.0,3,3,3,3,1,0.0,1,0.0,844.0,844.0,4,1445,689,0,2134,0.0,0.0,2,0,5,1,4,10,0,0,2.0,441.0,3,3,0,60,268,0,0,0,0,0,7,2009,214500,93,15,79.0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
334,2846,190,57.0,7082,5,8,0.0,3,3,3,3,1,0.0,1,0.0,686.0,686.0,4,948,980,0,1928,0.0,0.0,2,0,5,2,3,10,0,0,0.0,0.0,0,0,0,0,228,0,0,0,0,0,7,2006,160000,90,11,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
335,493,60,72.0,8755,7,5,298.0,4,3,4,3,5,772.0,1,0.0,220.0,992.0,5,1022,1038,0,2060,1.0,0.0,2,1,3,1,4,8,1,3,2.0,390.0,3,3,0,0,0,168,0,0,0,0,6,2009,214000,10,10,10.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
336,694,50,68.0,4080,6,8,0.0,3,3,3,3,1,0.0,1,0.0,901.0,901.0,4,861,517,0,1378,0.0,0.0,1,0,3,1,4,6,0,0,1.0,162.0,2,2,54,0,40,0,0,0,0,0,6,2009,128900,74,11,89.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
337,2283,190,107.0,32463,4,4,149.0,3,4,3,3,4,1159.0,1,0.0,90.0,1249.0,5,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,1,3,4.0,1356.0,3,3,439,0,0,0,0,0,0,0,3,2007,168000,46,32,32.0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
338,1800,60,112.0,12217,8,5,231.0,4,3,5,3,6,745.0,1,0.0,210.0,955.0,5,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,1,4,3.0,880.0,3,3,168,127,0,0,0,0,0,0,12,2007,310013,0,0,0.0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
339,1632,120,43.0,3696,8,5,0.0,4,3,4,3,1,0.0,1,0.0,1074.0,1074.0,5,1088,0,0,1088,0.0,0.0,1,1,2,1,4,5,0,0,2.0,461.0,3,3,0,74,137,0,0,0,0,0,10,2007,170000,21,21,20.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
340,2624,20,70.0,7560,5,5,0.0,3,3,3,3,2,369.0,1,0.0,671.0,1040.0,3,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,0,0,1.0,286.0,3,3,140,0,252,0,0,0,0,0,7,2006,133700,47,47,47.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
341,2197,70,55.0,10592,6,7,0.0,3,4,3,2,1,0.0,1,0.0,602.0,602.0,3,900,602,0,1502,0.0,0.0,1,1,3,1,4,7,2,3,1.0,180.0,3,3,96,0,112,0,53,0,0,0,8,2007,165000,84,11,84.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
342,1045,160,21.0,1680,6,3,604.0,3,3,3,3,5,358.0,1,0.0,125.0,483.0,3,483,504,0,987,0.0,0.0,1,1,2,1,3,5,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,8,2008,89500,37,37,37.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
